Date,Monthly Return
1999-04-30,0.02382343521390773
1999-05-31,-0.03141330333922643
1999-06-30,0.10750691945751445
1999-07-31,-0.017895823297839675
1999-08-31,0.054666394813240204
1999-09-30,0.008376853371551363
1999-10-31,0.09241924435677484
1999-11-30,0.11787062093496692
1999-12-31,0.2431977018934668
2000-01-31,-0.018468406083302358
2000-02-29,0.190244362609445
2000-03-31,0.02576132039772716
2000-04-30,-0.13470302369329934
2000-05-31,-0.12269174792074333
2000-06-30,0.1240605159198509
2000-07-31,-0.042809095537241326
2000-08-31,0.13626839740405483
2000-09-30,-0.12669157782582086
2000-10-31,-0.07940120129707473
2000-11-30,-0.2291073046203992
2000-12-31,-0.07318237836459796
2001-01-31,0.10149844891144721
2001-02-28,-0.26205277226237733
2001-03-31,-0.1749205514879566
2001-04-30,0.17879915970491966
2001-05-31,-0.03076952481662898
2001-06-30,0.02168620223130091
2001-07-31,-0.0862150751464803
2001-08-31,-0.12284453749771129
2001-09-30,-0.20884503889431194
2001-10-31,0.1697726018747734
2001-11-30,0.16961529120276708
2001-12-31,-0.018662336036458615
2002-01-31,-0.010280828258537267
2002-02-28,-0.12282502452931521
2002-03-31,0.06749540805648091
2002-04-30,-0.12007727226266962
2002-05-31,-0.053262413228560734
2002-06-30,-0.13115822798179422
2002-07-31,-0.086207156679034
2002-08-31,-0.01509410642531428
2002-09-30,-0.11792290298524277
2002-10-31,0.18484582054667564
2002-11-30,0.12912454766189274
2002-12-31,-0.12085147226175674
2003-01-31,0.0028723212220569394
2003-02-28,0.02945962724970408
2003-03-31,0.00357783433030634
2003-04-30,0.0871282867034715
2003-05-31,0.085245757312026
2003-06-30,0.005371341745472158
2003-07-31,0.06176937395168691
2003-08-31,0.04999954005843388
2003-09-30,-0.029050461171648667
2003-10-31,0.08513259521257988
2003-11-30,0.0056856289972131435
2003-12-31,0.030927886849647424
2004-01-31,0.016731168936846785
2004-02-29,-0.013488313701999877
2004-03-31,-0.01996191018385929
2004-04-30,-0.029854966136590222
2004-05-31,0.05119393252495752
2004-06-30,0.03255763061121053
2004-07-31,-0.07551638786857284
2004-08-31,-0.02493560750650181
2004-09-30,0.03292225365566992
2004-10-31,0.050084543839642004
2004-11-30,0.060163541645966934
2004-12-31,0.030223133389006174
2005-01-31,-0.06312599928830354
2005-02-28,-0.004812745536996177
2005-03-31,-0.017463844779019855
2005-04-30,-0.04347831384616818
2005-05-31,0.08862201520233981
2005-06-30,-0.03324618476860908
2005-07-31,0.07612871880697525
