Date,Close,High,Low,Open,Volume,Ticker
,QQQ,QQQ,QQQ,QQQ,QQQ,
1999-03-10,43.28284454345703,43.362311210305485,42.62062231971993,43.335822321356,5232000,QQQ
1999-03-11,43.4947395324707,43.85233940073401,42.64709540029101,43.60069504899317,9688600,QQQ
1999-03-12,42.4351921081543,43.36230304684681,42.09083661663994,43.33581416288417,8743600,QQQ
1999-03-15,43.6536865234375,43.706664298344585,42.30275326330685,42.75306435001706,6369000,QQQ
1999-03-16,44.02450942993164,44.20993155147768,43.3622875672672,43.8390873083856,4905800,QQQ
1999-03-17,43.7066535949707,44.07749792850379,43.57420919013746,44.02452016657049,3965000,QQQ
1999-03-18,44.554317474365234,44.58080636703727,43.64045067717998,43.653695123515995,4848400,QQQ
1999-03-19,43.415287017822266,45.13706472139667,43.38879813007497,45.13706472139667,7160400,QQQ
1999-03-22,42.885528564453125,43.70668445419867,42.80606186544549,43.60072885552183,5024800,QQQ
1999-03-23,41.375633239746094,42.806032852387766,41.296166594599335,42.64709956209425,10962400,QQQ
1999-03-24,42.77954864501953,42.80603752962945,41.110748914594616,41.74648214523268,8447000,QQQ
1999-03-25,44.34239196777344,44.34239196777344,43.15701440471617,43.44176990869082,8133800,QQQ
1999-03-26,43.86558532714844,44.474829567803276,43.68016316694914,43.971540847262325,8256200,QQQ
1999-03-29,45.45492172241211,45.48141060453472,44.13047761628122,44.3953664375074,5113800,QQQ
1999-03-30,45.13706970214844,45.772803078235036,44.95164746745652,45.40195860885119,4940600,QQQ
1999-03-31,44.47484588623047,45.931734822348794,44.342401437492434,45.878757042853586,8256600,QQQ
1999-04-01,45.401947021484375,45.825769164041986,44.66025827200855,45.77279139622228,8715800,QQQ
1999-04-05,47.04426193237305,47.110484147931004,45.852262052329806,46.137017579229024,5697200,QQQ
1999-04-06,47.136966705322266,47.653499917322144,46.593944610655726,46.991277850655635,7522400,QQQ
1999-04-07,46.646915435791016,47.67998170608963,45.64033804421801,47.5740261911872,11923600,QQQ
1999-04-08,47.017765045166016,47.2429205397485,45.61385431423993,46.56745405600105,7952400,QQQ
1999-04-09,47.30915069580078,47.41510624047223,46.80586185861141,46.938306289450715,4946800,QQQ
1999-04-12,46.99129104614258,47.30915772740171,46.14364656278487,46.19662434299473,10934000,QQQ
1999-04-13,46.35554885864258,47.388615376063754,45.98470446777343,47.28265983581543,9962200,QQQ
1999-04-14,44.76620864868164,46.99127464068712,44.50794206032386,46.9382968789727,21253800,QQQ
1999-04-15,45.37546920776367,45.44831365628752,43.335824649095954,44.92515807143444,17650600,QQQ
1999-04-16,44.051021575927734,45.26951044693956,43.81262157942542,45.26951044693956,17274000,QQQ
1999-04-19,41.98489761352539,44.713253736044706,41.54120863243608,44.34240921453723,19460600,QQQ
1999-04-20,42.9384765625,43.282832019201116,41.402121447987355,41.79945466725787,17413600,QQQ
1999-04-21,45.05759048461914,45.084079367914036,42.75305763796314,43.33581307045086,10940400,QQQ
1999-04-22,46.27607345581055,46.408517856084764,45.18340715354828,45.48140705416526,13630600,QQQ
1999-04-23,46.88533401489258,47.22968957545394,45.56088955119505,46.03768955812616,7064400,QQQ
1999-04-26,47.96474838256836,48.31572610785845,47.05088185256775,47.20319294090118,5421000,QQQ
1999-04-27,47.22967529296875,48.55411935614791,46.62705324422223,48.31571942477566,16482800,QQQ
1999-04-28,45.61384582519531,46.99126741805835,45.40855703010514,46.83233415734338,7676800,QQQ
1999-04-29,45.243011474609375,45.666833596151385,44.289411701139855,45.40194477018763,19148200,QQQ
1999-04-30,45.53438949584961,46.1171449169716,43.91856764637502,45.878744971967144,15295200,QQQ
1999-05-03,45.2960090637207,45.587386899803114,44.53445335577803,45.40196464047794,11109800,QQQ
1999-05-04,44.58078384399414,46.09064996348771,44.31589505110053,45.375450222674964,15428400,QQQ
1999-05-05,45.93173599243164,45.93173599243164,43.25635805976982,44.607291471311925,12642600,QQQ
1999-05-06,44.262916564941406,45.90522705388597,43.8390945032783,45.5078938710768,15173400,QQQ
1999-05-07,44.898658752441406,45.03110317354005,43.70665896255358,44.66025879446384,16430400,QQQ
1999-05-10,45.34898376464844,45.653606027086205,44.660272562615226,45.19005041033308,10604200,QQQ
1999-05-11,46.06416320800781,46.3025631326036,45.45491895626303,45.71980776136946,8800800,QQQ
1999-05-12,47.017765045166016,47.176698335459534,44.925143389634684,46.2760763571296,12507400,QQQ
1999-05-13,46.14365005493164,47.468094660411886,45.931738918054805,47.38862798408307,9864000,QQQ
1999-05-14,45.26951217651367,45.772801077247294,44.925156612853826,45.24302328700138,12205400,QQQ
1999-05-17,46.08402633666992,46.223092948693214,44.42847143163077,44.872160146181265,9906800,QQQ
1999-05-18,45.87874984741211,46.30257201690322,45.34897213554823,46.03768316097128,9267800,QQQ
1999-05-19,46.514469146728516,46.54095802437472,45.34895853029568,46.0641582267431,7985600,QQQ
1999-05-20,45.23639678955078,46.61381891401668,45.16355235027614,46.61381891401668,5997200,QQQ
1999-05-21,44.81919479370117,45.50790582481006,44.58079482139425,45.375461395750655,10958600,QQQ
1999-05-24,43.68015670776367,44.9781116372242,43.388779070537836,44.898645008889886,9569800,QQQ
1999-05-25,42.249786376953125,44.26294234224995,42.06436411699157,43.62720887952464,17771200,QQQ
1999-05-26,43.42853546142578,43.60071324764064,41.481602032688485,42.806046542033585,26772000,QQQ
1999-05-27,43.38880157470703,44.01791270865043,42.70009043860057,43.256357125455786,23334800,QQQ
1999-05-28,44.10400390625,44.34240392736486,43.09742603932057,43.65369275525525,12969800,QQQ
1999-06-01,43.12390899658203,44.236442275363636,42.88550900827169,44.02453117464333,6960200,QQQ
1999-06-02,43.85234069824219,44.07749617751435,42.017985764171954,43.097407620682596,11996600,QQQ
1999-06-03,43.2298698425293,44.18346991258509,42.96498093418046,44.18346991258509,11147800,QQQ
1999-06-04,44.554317474365234,44.70662860722944,43.54773955282785,43.54773955282785,12987200,QQQ
1999-06-07,45.481414794921875,45.7661703039757,44.76621491171693,44.86554822882873,11491800,QQQ
1999-06-08,44.34239196777344,45.79928059276002,44.110614231980115,45.5873695200347,8134800,QQQ
1999-06-09,45.08409118652344,45.20991341515798,44.474846711029876,44.50133560126873,8384400,QQQ
1999-06-10,44.56755828857422,44.87218052947681,44.03115825568053,44.60729162434412,9392400,QQQ
1999-06-11,43.89207458496094,44.91851869489892,43.494741381113975,44.87216315445011,16567600,QQQ
1999-06-14,43.06431579589844,44.05102701434975,42.96498245175904,44.05102701434975,14136800,QQQ
1999-06-15,43.7066535949707,43.96492018439553,43.04443157080448,43.17025375539606,9147800,QQQ
1999-06-16,45.95159149169922,45.95159149169922,44.739725049419214,44.79270281738774,15060200,QQQ
1999-06-17,46.46150207519531,46.67341314509358,45.348968958229406,45.348968958229406,16278200,QQQ
1999-06-18,46.67340850830078,46.80585291382945,45.958208718446,46.0376753617632,5392800,QQQ
1999-06-21,48.07068634033203,48.09717521557123,46.91179804861718,46.99126467433477,10565200,QQQ
1999-06-22,46.62043380737305,48.395188957994634,46.62043380737305,47.785944652557376,10862800,QQQ
1999-06-23,47.35550308227539,47.4680808409663,46.32905881185829,46.627058761334226,9607000,QQQ
1999-06-24,46.41514205932617,47.362119561749296,46.19660878953622,47.33563068056263,14988800,QQQ
1999-06-25,46.35554885864258,47.097237640380854,45.931726697649275,46.726393249511716,8635600,QQQ
1999-06-28,47.454833984375,47.52105619200042,46.368789779318135,46.75287858354557,7666200,QQQ
1999-06-29,48.10382080078125,48.28924301752435,47.17670971706575,47.41510971002116,9000400,QQQ
1999-06-30,48.845489501953125,50.80566641255211,47.58064561707337,48.15015647623389,19467600,QQQ
1999-07-01,49.176605224609375,49.45473846180754,48.156783354882755,49.00442750634384,6822600,QQQ
1999-07-02,49.79909896850586,49.85207673336597,49.16336579018451,49.16336579018451,3302000,QQQ
1999-07-06,49.48125076293945,50.56729534606607,49.216361840225645,50.06400639290983,8794800,QQQ
1999-07-07,49.56070327758789,49.77261435520452,49.11039223765257,49.45474773877958,10520000,QQQ
1999-07-08,50.22291564941406,50.428204466019,49.32229374430854,49.56069366036588,11225000,QQQ
1999-07-09,50.72621536254883,50.77919313316245,50.03750434457166,50.408348738867055,4206800,QQQ
1999-07-12,50.4613151550293,51.176514897384045,50.16993748221811,50.911626103919325,7816200,QQQ
1999-07-13,50.22291564941406,50.408337806347554,49.825582455985156,50.22291564941406,6230000,QQQ
1999-07-14,51.07718276977539,51.17651606959993,50.011005351658724,50.72620511039537,6909400,QQQ
1999-07-15,51.54737854003906,51.54737854003906,50.97124519818611,51.25600075795251,6539800,QQQ
1999-07-16,52.024173736572266,52.315551491716,51.5539959953176,51.57386266044104,4913800,QQQ
1999-07-19,51.4943962097168,52.23608504401312,51.28910733593835,52.23608504401312,6833000,QQQ
1999-07-20,49.507713317871094,50.93811273957523,49.37526892697256,50.86526832458104,14837400,QQQ
1999-07-21,49.74613571166992,50.17658017669369,49.216357908563744,49.613691260893376,10980400,QQQ
1999-07-22,48.48129653930664,49.74614118334537,48.34222985069505,49.74614118334537,15148400,QQQ
1999-07-23,48.55412292480469,49.05078948500113,48.05083414380562,48.84550064011994,12115000,QQQ
1999-07-26,47.362125396728516,48.42168077473139,47.2826587433783,47.89190308572995,10720000,QQQ
1999-07-27,48.31571578979492,49.05740440937511,47.90513816109875,48.31571578979492,13732800,QQQ
1999-07-28,49.2627067565918,49.534217843703004,48.269373511062994,48.89848456656457,10161800,QQQ
1999-07-29,48.209781646728516,48.73955946702223,47.732981608464165,48.34222610180194,13033800,QQQ
1999-07-30,47.97135925292969,48.95144776334294,47.898514836615185,48.421670190146585,10947400,QQQ
1999-08-02,47.83891677856445,49.004427486347865,47.653494620508006,48.05082781634326,9642400,QQQ
1999-08-03,47.52769088745117,48.50115759505258,46.83235752487874,48.494535372551894,13005000,QQQ
1999-08-04,46.66678237915039,47.88527080795182,46.62704906081991,47.52767094297749,13227600,QQQ
1999-08-05,47.408477783203125,47.408477783203125,45.56087821601306,46.67341128872966,18695200,QQQ
1999-08-06,46.898563385009766,47.94487417501704,46.56745237551379,47.07074110994767,12392200,QQQ
1999-08-09,46.295955657958984,47.203200104410186,46.2032445466428,47.070755659672784,7983400,QQQ
1999-08-10,45.87874984741211,46.50786088025047,44.872172194870735,46.17012758893725,16767200,QQQ
1999-08-11,47.38862228393555,47.4680889507057,45.99795561545784,46.69991117192754,13101400,QQQ
1999-08-12,46.832340240478516,47.89189544953911,46.72638471957246,47.57402888682093,12715000,QQQ
1999-08-13,48.87199020385742,48.92496797101607,47.73296820994638,47.81243486068436,14342600,QQQ
1999-08-16,49.2627067565918,49.428262297513264,48.52764015490048,48.845506793469696,11470600,QQQ
1999-08-17,49.507713317871094,49.74611322148845,48.60709145976108,49.69313546512904,11408400,QQQ
1999-08-18,48.95145797729492,49.8785689238346,48.766035787986986,49.2693245875371,7035200,QQQ
1999-08-19,48.368709564208984,48.84550954896022,48.057465129718594,48.501154004417664,10157800,QQQ
1999-08-20,49.136871337890625,49.136871337890625,48.15678279907556,48.4216715933499,6920800,QQQ
1999-08-23,50.69974136352539,50.69974136352539,49.474630058372284,49.58720785398095,9652000,QQQ
1999-08-24,51.044071197509766,51.600337671379876,50.22953814648567,50.32887144539105,13891400,QQQ
1999-08-25,52.130126953125,52.3420380383003,50.80568267077935,51.36194926936452,11352000,QQQ
1999-08-26,51.262611389160156,52.31554449998259,51.18314473928677,52.13012231694468,9753000,QQQ
1999-08-27,50.752708435058594,51.65333060979346,50.62026399759758,51.646708387920405,9635400,QQQ
1999-08-30,50.03752136230469,51.12356602924724,49.90507689072633,50.964632663353214,10141600,QQQ
1999-08-31,50.593780517578125,50.911647201458194,49.269336001411155,50.38186939499141,14590400,QQQ
1999-09-01,50.957984924316406,51.38842924141589,50.593762809847604,50.91162938247492,10752000,QQQ
1999-09-02,50.77918243408203,51.04407123133859,49.90504940313539,50.01100492203802,14583200,QQQ
